dvit,genoPC1,genoPC2,genoPC3,genoPC4,species,country_sean,east_west,cultivar,vinif_type,dvit,length,x1_mean,y1_mean,x2_mean,y2_mean,x3_mean,y3_mean,x4_mean,y4_mean,x5_mean,y5_mean,x6_mean,y6_mean,x7_mean,y7_mean,x8_mean,y8_mean,x9_mean,y9_mean,x10_mean,y10_mean,oPC1_mean,oPC2_mean,x1_sd,y1_sd,x2_sd,y2_sd,x3_sd,y3_sd,x4_sd,y4_sd,x5_sd,y5_sd,x6_sd,y6_sd,x7_sd,y7_sd,x8_sd,y8_sd,x9_sd,y9_sd,x10_sd,y10_sd,oPC1_sd,oPC2_sd,x1_sd,y1_sd,x2_sd,y2_sd,x3_sd,y3_sd,x4_sd,y4_sd,x5_sd,y5_sd,x6_sd,y6_sd,x7_sd,y7_sd,x8_sd,y8_sd,x9_sd,y9_sd,x10_sd,y10_sd,oPC1_sd,oPC2_sd
DVIT_2909,-0.0376,-0.0063,0.0228,-0.0065,vinifera,NA,NA,Choultu White,table,DVIT 2909,16,52.7730825,-276.1941531,-119.9590906,664.2613213,-263.7213719,87.3874925,218.5891688,180.00561,-532.82183,184.3632025,458.9351788,338.91378,-382.1700581,-314.2144169,468.5618781,-189.2170725,-468.9984525,-415.157935,568.8115013,-260.1478406,-63.20953238,-37.47544487,19.6019082,22.38719029,64.72995816,35.46986169,43.0044005,41.58540217,22.0484174,58.22516306,52.11146827,37.86682592,59.56992023,32.20271115,24.53678355,36.33180896,29.77810529,39.47775323,48.49218912,30.65252059,28.51749606,50.76051536,28.82764285,44.18643869,2.450238526,2.798398786,8.09124477,4.433732712,5.375550062,5.198175272,2.756052175,7.278145382,6.513933534,4.733353239,7.446240029,4.025338894,3.067097944,4.54147612,3.722263161,4.934719154,6.061523639,3.831565074,3.564687008,6.345064419,3.603455356,5.523304836
DVIT_2046,0.0597,-0.0035,0.0999,0.0423,vinifera,NA,NA,Munuka Sufed,table,DVIT 2046,4,20.43565553,-202.5508078,-116.8341007,583.7555672,-338.1974861,149.7755057,259.8102745,252.351054,-556.652363,111.6572478,530.2303297,330.7207478,-369.7195839,-307.5021315,454.342391,-220.8110633,-437.4262118,-414.1599281,554.0110948,-283.2361968,-167.2364998,83.32548328,15.47393562,31.42544589,14.42917245,70.03505784,26.28631831,37.99126902,39.9826469,19.10341475,34.75686913,53.76293593,52.50187597,27.95200131,17.53659201,12.63039774,33.88970873,25.56445924,46.7717457,40.35713692,34.02292597,38.59742916,0,0,1.934241952,3.928180737,1.803646556,8.754382231,3.285789788,4.748908628,4.997830863,2.387926843,4.344608642,6.720366991,6.562734497,3.494000164,2.192074002,1.578799717,4.236213592,3.195557405,5.846468213,5.044642115,4.252865747,4.824678645,0,0
DVIT_1808,-0.0065,0.0054,0.0522,0.0243,vinifera,NA,NA,Olmo (035-07),table,DVIT 1808,7,45.63411571,-243.5384243,-100.5079971,552.7342729,-309.1567086,144.6279871,254.8140029,223.9370486,-563.3233886,164.3750786,487.1813557,323.3447857,-409.0606843,-331.3512657,484.4655986,-179.7630129,-463.07387,-405.0204186,573.0275571,-249.3460586,-174.8843664,-19.20099947,19.57807175,28.65823584,40.21865374,43.5055724,45.61265747,47.4097001,31.89822622,39.95728711,54.18651207,27.67685258,48.92693731,44.09244754,55.26607654,33.63976367,49.51817098,34.06025642,26.73350368,32.92913746,27.42451945,40.06002796,72.10500426,21.0794483,2.447258968,3.58227948,5.027331718,5.43819655,5.701582184,5.926212512,3.987278278,4.994660889,6.773314009,3.459606573,6.115867164,5.511555943,6.908259568,4.204970458,6.189771372,4.257532053,3.341687959,4.116142183,3.428064931,5.007503495,9.013125532,2.634931037
DVIT_131,-0.0637,-0.0171,0.0313,-0.0329,vinifera,NA,NA,Ree,table,DVIT 131,8,51.76452325,-342.2261525,-95.96904125,579.6977948,-349.2521803,141.3661065,287.3770625,252.3316146,-477.0866288,139.8605264,400.2306821,303.5734686,-427.9766108,-315.4435421,512.9449408,-188.1488903,-466.4708746,-355.2035263,564.4381295,-215.8073994,-260.9362729,-101.4502908,31.0447666,36.22771628,73.22405204,38.82750686,20.42524719,33.16802774,27.75644012,31.00156259,28.70839267,34.69984878,37.02826827,43.78165737,25.79186725,59.24667364,39.7748443,37.33134665,27.98418967,61.20525956,41.69203076,44.52876797,4.140079328,4.646582074,3.880595825,4.528464535,9.153006505,4.853438358,2.553155899,4.146003467,3.469555014,3.875195324,3.588549084,4.337481097,4.628533533,5.472707171,3.223983407,7.405834205,4.971855538,4.666418331,3.498023709,7.650657445,5.211503845,5.566095996,0.517509916,0.580822759
DVIT_1130,0.0124,-0.0333,0.0076,0.0082,vinifera,NA,NA,Venus (seedless),table,DVIT 1130,4,44.9658,-210.6688975,-91.7455475,622.10045,-326.1337475,150.245365,266.20356,234.6995,-547.0441725,161.937325,468.1321475,305.007115,-403.668115,-372.1816775,489.83893,-211.0155875,-404.7381575,-422.9647225,504.1893075,-257.15887,-191.5491587,68.58883082,7.076827871,34.70953449,26.90649494,85.38983993,65.49936691,39.43032891,54.26304234,49.1003006,48.75113154,54.85347595,22.5929418,16.29929895,40.78870415,21.09222058,41.05681108,43.88886415,63.84377288,19.71572917,51.77350746,44.10098686,0,0,0.884603484,4.338691812,3.363311868,10.67372999,8.187420863,4.928791113,6.782880292,6.137537576,6.093891443,6.856684494,2.824117725,2.037412369,5.098588018,2.636527573,5.132101385,5.486108019,7.98047161,2.464466146,6.471688433,5.512623358,0,0
DVIT_397,0.0305,0.0095,-0.0273,-0.0815,vinifera,NA,NA,English Colossal,table,DVIT 397,8,46.55437738,-289.684016,-107.3771935,562.2394434,-356.8182425,147.8201771,309.1305295,277.2745304,-507.3920153,147.4056075,458.0702189,322.897046,-395.9886628,-332.9714775,477.0366669,-202.2833315,-455.0974973,-388.099021,531.8818184,-244.5989596,-250.0917069,-11.53189339,23.24340258,24.22976311,88.60120382,56.49453833,26.11730585,14.53646729,18.07466169,22.87319263,36.33497981,25.01875037,28.37385064,26.56269274,34.95680367,41.29079421,31.06794763,48.15145365,43.07910808,57.4280492,33.5510404,60.02876154,8.850452828,3.559646319,2.905425323,3.028720389,11.07515048,7.061817291,3.264663232,1.817058411,2.259332711,2.859149079,4.541872477,3.127343796,3.54673133,3.320336592,4.369600459,5.161349277,3.883493454,6.018931706,5.38488851,7.17850615,4.19388005,7.503595193,1.106306603,0.44495579
DVIT_717,-0.0227,0.0047,-0.0073,-0.0045,vinifera,NA,NA,Feher Som,wine,DVIT 717,8,61.34694838,-271.9679264,-125.6317778,684.1304994,-111.5522823,-73.47094213,137.9752108,-29.61239538,-574.4409989,283.0929265,471.4295695,411.7277406,-243.0308464,-283.2283394,312.5405033,-174.1910134,-534.1169774,-370.767709,605.4806498,-175.7128421,315.6532683,-162.9607658,24.10332538,34.41656365,40.46782154,45.78374364,35.67614081,20.5485624,17.29704161,37.86563832,31.9797827,79.10093581,57.62170252,18.78783457,55.25409357,37.62984529,51.61148919,25.13289938,36.01114154,29.88251601,35.21228127,67.30987226,43.16378581,18.37936163,3.012915673,4.302070456,5.058477693,5.722967955,4.459517601,2.5685703,2.162130201,4.73320479,3.997472838,9.887616977,7.202712815,2.348479322,6.906761696,4.703730661,6.451436149,3.141612422,4.501392693,3.735314502,4.401535159,8.413734033,5.395473226,2.297420204
DVIT_656,0.019,0.0245,-0.0027,0.0015,vinifera,NA,NA,Berzemina,wine,DVIT 656,8,34.01513525,-202.1427515,-73.76739088,632.8465853,-205.6168863,51.61454325,190.4912549,119.4511185,-609.70153,170.1370908,488.7500851,335.3784216,-270.1713103,-284.9978656,346.2032519,-167.5955228,-392.7762599,-402.6377195,492.5736553,-252.0538978,91.91950323,77.17977431,18.94621362,49.90880967,55.01852001,94.99944774,46.0458172,19.37018252,34.16225035,16.99267262,116.310851,47.3627969,116.6154807,56.20380531,41.57781663,38.21761834,63.94475759,30.17277426,292.7968159,108.2680139,300.8952812,33.04649411,13.64369674,68.82798101,2.368276702,6.238601209,6.877315001,11.87493097,5.75572715,2.421272814,4.270281293,2.124084078,14.53885638,5.920349613,14.57693509,7.025475664,5.197227079,4.777202292,7.993094699,3.771596782,36.59960199,13.53350174,37.61191015,4.130811763,1.705462092,8.603497626
DVIT_792,0.0302,0.0357,-0.0343,-0.0864,vinifera,NA,NA,La Reinha,wine,DVIT 792,8,52.30045906,-267.2592602,-103.8574356,620.526275,-202.6715114,21.11383679,195.2859249,72.36955198,-603.5487816,177.4569443,513.1198452,345.8239692,-352.7160868,-278.6241974,402.1672665,-154.0913124,-540.0800314,-363.3205103,640.0003538,-173.9952999,90.56296031,-133.591934,26.03889744,39.72310623,86.54585248,50.74579473,26.08368806,25.28793436,16.76568701,43.60202841,53.9987503,62.49108348,78.38716639,29.61700329,41.51380774,34.49494486,52.24519312,22.53055357,34.34928021,68.46936555,18.91508426,31.88067469,37.92636912,46.42749729,3.25486218,4.965388278,10.81823156,6.343224341,3.260461007,3.160991794,2.095710876,5.450253551,6.749843788,7.811385434,9.798395798,3.702125412,5.189225967,4.311868107,6.53064914,2.816319196,4.293660026,8.558670693,2.364385533,3.985084336,4.74079614,5.803437162
DVIT_751,-0.0336,0.0091,0.0045,-0.0041,vinifera,NA,NA,Grignolino,wine,DVIT 751,8,23.44376675,-155.4175294,-52.18934438,679.6470498,-192.1820569,40.39644163,186.5467963,134.6801304,-661.7337124,164.8297953,540.3372595,372.4542865,-304.1368785,-298.8978834,356.1366013,-179.2784639,-426.6598645,-473.1719579,530.4374318,-285.2418668,122.9546132,119.3624355,22.11550706,21.87642592,91.85392255,42.84212418,44.01821962,48.70239823,23.62685834,66.02139864,46.21581072,39.23229442,54.3233952,40.28038973,25.66407658,35.95516299,46.36858088,33.87989139,31.89491872,54.41872232,33.82700708,40.68127016,26.48680381,2.800203738,2.764438383,2.734553241,11.48174032,5.355265522,5.502277453,6.087799779,2.953357292,8.252674831,5.77697634,4.904036803,6.7904244,5.035048716,3.208009573,4.494395373,5.79607261,4.234986423,3.98686484,6.80234029,4.228375885,5.08515877,3.310850476,0.350025467
DVIT_649,-0.0279,0.013,0.0038,-0.0018,vinifera,NA,NA,Barbera,wine,DVIT 649,8,39.67652144,-153.2049373,-134.0319795,682.7250938,-167.8509619,47.40608371,149.8707099,93.54291829,-643.4678678,166.1764706,563.9919778,351.1410254,-271.3097413,-249.6266883,338.8798663,-142.0312716,-436.2831417,-460.2669517,560.5246164,-335.8617417,188.6591534,119.3493794,28.7163906,32.8047564,47.59208394,55.25599843,62.0322856,38.85000734,42.71808848,39.77720845,44.73898337,58.76360667,56.40985702,60.56731612,41.97441944,22.05437891,74.72799083,25.92440376,62.56893697,32.11694949,22.00956447,55.9196189,44.16120508,57.41202224,3.589548826,4.10059455,5.949010492,6.906999803,7.7540357,4.856250917,5.33976106,4.972151056,5.592372921,7.345450834,7.051232128,7.570914515,5.24680243,2.756797363,9.340998854,3.240550469,7.821117121,4.014618686,2.751195559,6.989952362,5.520150635,7.17650278
DVIT_866,0.0321,0.0105,-0.0289,-0.0436,vinifera,NA,NA,Nasa Veltliner,wine,DVIT 866,8,32.891895,-183.1854575,-88.6178035,698.4837514,-214.7515839,58.14655775,183.8064248,140.8450121,-640.3283286,113.7718121,555.2122288,334.553155,-264.8017699,-267.3525386,328.4587281,-166.6631388,-453.6820649,-435.6957483,561.8122765,-292.9034129,125.7077856,119.4929535,15.33129283,46.68065975,65.82145363,52.99589224,57.48824318,45.49933004,69.1027944,72.85137892,48.95725485,70.20974216,35.47657128,37.27500714,51.04900555,38.85652748,51.41516998,45.8495561,63.9155211,42.18837156,54.32935993,85.27089957,51.16174927,9.534872628,1.916411603,5.835082469,8.227681704,6.62448653,7.186030398,5.687416255,8.637849301,9.106422365,6.119656856,8.77621777,4.43457141,4.659375893,6.381125693,4.857065935,6.426896247,5.731194513,7.989440137,5.273546444,6.791169991,10.65886245,6.395218659,1.191859078
DVIT_940,-0.0255,0.0361,0.001,-0.0534,vinifera,NA,NA,Ruby Cabernet,wine,DVIT 940,8,49.081417,-224.2396701,-138.7869051,716.7500849,-150.994145,-4.001048125,156.8378269,63.34943913,-621.6174499,211.9453758,512.0975869,368.3562801,-270.0482589,-279.3425246,353.1361995,-184.862877,-470.3054749,-403.9456361,580.599206,-264.0094276,215.7235194,0.71570737,16.83184509,34.39398674,71.94726052,51.74511558,31.11401533,33.35113479,7.884476908,59.57278342,34.44523536,52.80349429,55.8089431,34.47715383,64.97603311,24.65756157,58.44433308,15.95382457,40.23812535,47.94501234,37.59269492,79.4514778,25.85284733,37.47707334,2.103980636,4.299248342,8.993407566,6.468139447,3.889251917,4.168891849,0.985559613,7.446597927,4.30565442,6.600436787,6.976117887,4.309644228,8.122004138,3.082195196,7.305541635,1.994228072,5.029765669,5.993126542,4.699086864,9.931434725,3.231605917,4.684634167
DVIT_1072,0.0186,0.019,-0.019,-0.0169,vinifera,NA,NA,Raisin De Palestine,wine,DVIT 1072,8,35.74353944,-225.1131369,-127.4425036,707.6188839,-181.1334044,28.3808937,169.9229915,84.73276373,-634.4726659,180.5526186,537.1244752,353.5843776,-264.8187338,-268.351259,339.7293111,-174.3369263,-479.0665635,-420.252116,604.4135553,-266.8160967,185.6622501,25.70764315,16.39757562,31.01807555,46.96983051,37.18119038,24.96067407,17.36961145,24.6237241,46.83241074,28.3666874,29.17460549,19.07107504,30.36573872,43.85290627,17.60372017,32.82820245,11.07781051,28.66049319,44.55930294,39.99120707,51.29875504,4.669635243,41.38623055,2.049696952,3.877259444,5.871228814,4.647648797,3.120084259,2.171201431,3.077965513,5.854051342,3.545835925,3.646825686,2.38388438,3.79571734,5.481613284,2.200465022,4.103525306,1.384726313,3.582561649,5.569912868,4.998900884,6.41234438,0.583704405,5.173278818
DVIT_1005,-0.0264,0.0323,-0.0042,-0.0612,vinifera,NA,NA,Vernaccia Sarda,wine,DVIT 1005,8,33.160042,-217.377468,-107.4657049,609.1084691,-223.3387305,60.56441738,207.8401639,135.4885599,-592.1197359,204.2306408,502.9711288,352.2444135,-359.3194525,-311.4310355,435.4443141,-175.3739771,-495.5261556,-422.0588976,598.3541318,-235.3951246,17.26659328,-45.6853428,14.51015288,33.03429319,78.50464687,49.99663525,66.9003601,63.11376943,42.45177649,63.36898354,45.93644108,60.3348235,53.0776302,30.67691223,50.18312463,47.02018102,46.69008426,20.44623192,25.85545748,77.50519223,39.54101428,49.66716912,0.050256039,6.104167581,1.813769109,4.129286648,9.813080859,6.249579407,8.362545013,7.889221178,5.306472061,7.921122942,5.742055135,7.541852938,6.634703775,3.834614029,6.272890579,5.877522628,5.836260533,2.55577899,3.231932184,9.688149029,4.942626785,6.208396141,0.006282005,0.763020948
DVIT_935,-0.0655,0.0136,0.0339,-0.0364,vinifera,NA,NA,Rothgipfler,wine,DVIT 935,16,43.7375695,-265.8266694,-114.8621275,639.5078695,-199.0488128,10.67327563,191.5132963,87.11813138,-583.5276574,204.2830716,490.0067559,368.0453125,-335.1519525,-288.6679791,412.1355091,-168.1012481,-535.7224234,-377.6772819,630.9198439,-209.3544834,96.69485767,-123.7376605,18.48679253,53.09351374,39.08024018,47.469853,33.32755416,32.7585802,35.47220096,43.32560261,55.1761227,33.53644578,59.2012953,27.66248525,47.87437715,12.62870572,64.17238419,28.63378712,41.95409118,50.42480576,33.41977099,44.42715045,18.05214056,48.54518631,2.310849066,6.636689217,4.885030022,5.933731625,4.16594427,4.094822525,4.43402512,5.415700326,6.897015338,4.192055723,7.400161912,3.457810656,5.984297143,1.578588215,8.021548024,3.57922339,5.244261397,6.303100721,4.177471374,5.553393806,2.25651757,6.068148288
DVIT_622,0.029,0.032,-0.0294,0.011,vinifera,NA,NA,Albana,wine,DVIT 622,8,25.8630105,-180.994793,-76.790275,648.4722834,-230.836489,92.50574913,196.9310074,149.9619908,-630.5740296,183.7009618,542.9843474,341.5842046,-288.0141558,-295.9405513,374.9905668,-172.1924044,-462.4418085,-500.5484305,547.8878233,-266.5490156,63.87842223,91.16383916,14.67341562,28.97700791,30.48870355,47.91752827,49.70455461,52.86127978,47.01545471,62.37514539,25.53958609,44.2013717,50.08939865,32.98794347,69.55564711,45.80397429,72.28627362,18.60423736,32.48916703,24.80382323,31.76216501,62.16689758,40.7252151,1.366593462,1.834176953,3.622125989,3.811087944,5.989691034,6.213069326,6.607659973,5.876931839,7.796893174,3.192448262,5.525171463,6.261174831,4.123492934,8.694455888,5.725496786,9.035784202,2.325529669,4.061145879,3.100477904,3.970270626,7.770862197,5.090651887,0.170824183
DVIT_2731,0.0258,0.0277,0.0171,0.0122,vinifera,NA,NA,Yugoslavia 2798,wine,DVIT 2731,8,39.63030075,-256.0234789,-79.01131225,661.1033046,-114.9872441,-34.22957663,140.2247271,52.6820345,-636.3671679,230.9613313,511.0185351,380.9030891,-232.7060888,-264.8792775,290.3670233,-160.2134998,-510.7348149,-412.3369923,592.5660476,-197.9669346,274.0692651,-67.3720878,17.44376085,34.80014003,130.0202269,59.77559199,24.6904072,45.73706667,32.72439728,84.21062382,47.74058491,46.35333434,59.10127255,52.20955132,87.50277858,35.99983508,73.95199523,30.2668277,42.75867836,77.87359252,51.74172087,78.85616315,11.86599782,9.632230109,2.180470106,4.350017504,16.25252836,7.471948998,3.0863009,5.717133333,4.09054966,10.52632798,5.967573114,5.794166793,7.387659068,6.526193915,10.93784732,4.499979385,9.243999404,3.783353463,5.344834795,9.734199065,6.467715109,9.857020393,1.483249728,1.204028764
DVIT_461,0.0093,0.0467,-0.0328,-0.087,vinifera,NA,NA,Morescono,wine,DVIT 461,16,21.26125463,-144.6892344,-90.7161835,699.7584825,-238.1478719,76.66769775,188.6620648,125.9709539,-653.3810991,157.4147329,547.8780893,339.9835553,-270.5949313,-281.7461853,344.3099403,-183.4198384,-377.3375128,-472.0641625,528.0662473,-317.8759995,111.2688099,186.8379832,19.66519556,24.67009828,67.40161943,40.63332065,50.07781308,35.15505044,37.77961865,38.89020849,54.53657806,48.28444084,67.39942801,49.39717054,70.98144238,25.05752988,84.27604956,25.2406039,54.90580856,35.04353829,57.32059655,48.59112118,2.764501585,27.07129059,2.458149444,3.083762285,8.425202429,5.079165082,6.259726635,4.394381306,4.722452331,4.861276061,6.817072258,6.035555106,8.424928502,6.174646318,8.872680297,3.132191235,10.53450619,3.155075487,6.86322607,4.380442286,7.165074569,6.073890147,0.345562698,3.383911323
DVIT_756,-0.0409,0.0148,0.0134,0.0195,vinifera,NA,NA,Helena,wine,DVIT 756,8,36.086345,-197.8755375,-126.5642,707.3356175,-256.6420688,92.671775,193.5644825,126.5538775,-635.2712463,148.8451188,570.6536625,322.2335338,-252.0093925,-283.858665,328.2545663,-197.6027775,-421.8109213,-439.1352025,563.7387788,-279.1677363,104.2808064,138.4995781,9.18326546,28.96408013,52.58168707,40.63117223,41.53835468,43.88452601,27.81940298,47.2937723,26.97956214,24.6580067,35.21115141,43.78386101,56.73650645,27.53943558,55.07077932,26.28117876,46.61553165,34.21238224,58.72396583,55.58355637,15.5050405,38.55649261,1.147908183,3.620510016,6.572710883,5.078896528,5.192294335,5.485565751,3.477425373,5.911721538,3.372445268,3.082250837,4.401393926,5.472982626,7.092063306,3.442429447,6.883847414,3.285147345,5.826941456,4.27654778,7.340495729,6.947944546,1.938130063,4.819561577
DVIT_3185,-0.025,0.0129,-0.0241,0.0095,vinifera,NA,NA,Vidal 99T,wine,DVIT 3185,4,55.779675,-237.2025625,-122.23592,691.28218,-179.92755,26.89721,184.0263375,77.77877,-595.443295,247.69098,467.4264625,408.8946075,-263.5491025,-288.1751775,343.6953825,-186.422605,-478.0829575,-445.8821525,588.3109625,-294.8612475,176.0877085,-12.61138829,31.04128441,40.26378989,9.237685736,64.07472898,55.86903943,37.07369004,10.45579481,26.95018962,49.31052837,33.22529455,54.50607719,52.47741338,27.10680373,16.00737965,31.42897773,33.71357553,55.706931,44.74309392,67.22075438,65.43490869,0,0,3.880160552,5.032973736,1.154710717,8.009341122,6.983629928,4.634211255,1.306974351,3.368773702,6.163816047,4.153161819,6.813259649,6.559676673,3.388350466,2.000922457,3.928622216,4.214196941,6.963366375,5.59288674,8.402594298,8.179363586,0,0
DVIT_969,0.0509,-0.021,0.0709,0.0199,vinifera,NA,NA,Tabyrn,wine,DVIT 969,8,36.82783175,-212.213119,-99.62717725,636.1338699,-192.9811563,38.05959925,183.7331755,100.3077188,-616.6051849,192.7198555,506.6846203,367.6141935,-328.5998441,-292.2826093,399.2683109,-173.2729009,-486.1454083,-411.0984451,597.4448274,-245.9681613,98.31119489,-29.81018961,20.62012587,53.75085298,79.28208395,29.71808781,41.88243207,59.55485599,50.59427415,78.9406518,77.58108058,64.35767838,94.29890865,31.44535158,51.21975909,25.29357016,73.78072749,22.04469436,67.38734149,42.36109273,69.72998393,74.40895793,57.83718328,126.9568072,2.577515733,6.718856623,9.910260493,3.714760976,5.235304008,7.444356999,6.324284268,9.867581475,9.697635073,8.044709798,11.78736358,3.930668948,6.402469886,3.16169627,9.222590936,2.755586795,8.423417686,5.295136591,8.716247991,9.301119741,7.22964791,15.8696009
DVIT_652,0.0058,0.0359,-0.0205,-0.0154,vinifera,NA,NA,Beclan,wine,DVIT 652,4,32.7496815,-146.5742005,-156.933697,687.2670558,-219.516444,78.500676,214.555398,146.7927195,-625.9055235,181.7128283,555.3764443,284.3841668,-261.3657898,-265.2573593,341.4940205,-158.015864,-431.643175,-496.530848,551.1890823,-312.2791718,102.7425068,159.8952058,19.02848909,28.56665146,115.9673874,43.15314628,75.73237681,32.06693738,70.25387222,56.84033964,43.1613247,53.94172901,43.6751748,50.24354804,32.59237894,39.68110616,20.44132699,13.3710914,16.1038182,33.85052719,29.48316449,48.38313094,0,0,2.378561137,3.570831433,14.49592342,5.394143285,9.466547102,4.008367172,8.781734028,7.105042456,5.395165587,6.742716127,5.45939685,6.280443505,4.074047367,4.96013827,2.555165874,1.671386425,2.012977275,4.231315898,3.685395561,6.047891367,0,0
